ID,Tipo_Servico,Categoria,Status,Departamento,Cliente,Data_Abertura,Hora_Abertura,Tempo_Resolucao_Horas,SLA_Contratado_Horas,Dentro_SLA,Satisfacao_Cliente,Complexidade,Responsavel
5068,Suporte Técnico,Média Prioridade,Pendente,Comercial,Cliente A,2025-02-26,9:49,192,96,Não,2,Baixa,Tecnico_19
6503,Atendimento ao Cliente,Alta Prioridade,Cancelado,RH,Cliente A,2025-02-05,17:45,62,24,Não,4,Média,Tecnico_9
6157,Incidente Crítico,Média Prioridade,Em Andamento,TI,Cliente E,2025-04-03,10:21,177,24,Não,1,Baixa,Tecnico_8
4721,Incidente Crítico,Alta Prioridade,Em Andamento,Financeiro,Cliente E,2025-04-14,14:22,163,48,Não,1,Baixa,Tecnico_8
6002,Atendimento ao Cliente,Média Prioridade,Cancelado,RH,Cliente C,2024-12-29,17:29,152,96,Não,2,Baixa,Tecnico_19
9731,Solicitação de Serviço,Baixa Prioridade,Resolvido,TI,Cliente C,2025-03-10,14:30,176,48,Não,1,Baixa,Tecnico_11
9483,Suporte Técnico,Média Prioridade,Resolvido,Financeiro,Cliente D,2025-05-20,12:35,182,48,Não,4,Média,Tecnico_8
4243,Suporte Técnico,Alta Prioridade,Em Andamento,Comercial,Cliente D,2025-02-24,17:04,83,96,Sim,5,Média,Tecnico_12
2945,Solicitação de Serviço,Alta Prioridade,Resolvido,Operações,Cliente D,2024-12-29,15:42,228,96,Não,1,Alta,Tecnico_5
9124,Suporte Técnico,Alta Prioridade,Resolvido,Financeiro,Cliente E,2025-03-05,16:19,7,24,Sim,4,Média,Tecnico_2
6137,Manutenção,Média Prioridade,Cancelado,TI,Cliente E,2024-12-25,13:02,4,48,Sim,3,Baixa,Tecnico_18
7989,Atendimento ao Cliente,Alta Prioridade,Pendente,TI,Cliente D,2025-04-21,16:20,118,72,Não,3,Alta,Tecnico_1
8276,Solicitação de Serviço,Alta Prioridade,Resolvido,Financeiro,Cliente A,2025-02-04,16:31,150,48,Não,3,Baixa,Tecnico_10
4632,Atendimento ao Cliente,Média Prioridade,Pendente,RH,Cliente B,2024-12-30,8:55,10,24,Sim,2,Baixa,Tecnico_16
8925,Solicitação de Serviço,Média Prioridade,Em Andamento,RH,Cliente E,2025-04-10,17:27,111,96,Não,3,Baixa,Tecnico_16
7715,Manutenção,Alta Prioridade,Resolvido,Operações,Cliente A,2025-04-21,17:04,78,24,Não,1,Baixa,Tecnico_2
7306,Atendimento ao Cliente,Média Prioridade,Cancelado,RH,Cliente C,2025-01-12,11:56,175,48,Não,5,Média,Tecnico_8
6563,Solicitação de Serviço,Baixa Prioridade,Pendente,Comercial,Cliente A,2024-12-12,17:57,55,24,Não,1,Alta,Tecnico_3
9914,Suporte Técnico,Baixa Prioridade,Resolvido,Operações,Cliente A,2025-01-18,8:28,174,24,Não,2,Baixa,Tecnico_8
7172,Solicitação de Serviço,Média Prioridade,Pendente,Operações,Cliente B,2025-04-04,17:02,70,48,Não,3,Média,Tecnico_15
8612,Suporte Técnico,Baixa Prioridade,Cancelado,RH,Cliente E,2024-12-22,10:55,239,72,Não,3,Alta,Tecnico_5
2027,Manutenção,Alta Prioridade,Pendente,Operações,Cliente C,2025-01-26,15:58,225,24,Não,4,Média,Tecnico_16
8191,Solicitação de Serviço,Média Prioridade,Resolvido,TI,Cliente D,2025-05-01,17:40,36,96,Sim,4,Baixa,Tecnico_4
5225,Incidente Crítico,Alta Prioridade,Pendente,Comercial,Cliente C,2025-03-15,13:46,38,96,Sim,2,Alta,Tecnico_19
8906,Incidente Crítico,Baixa Prioridade,Em Andamento,Operações,Cliente A,2025-02-08,9:03,82,96,Sim,3,Baixa,Tecnico_7
9950,Solicitação de Serviço,Média Prioridade,Resolvido,Comercial,Cliente D,2025-04-09,18:15,231,72,Não,3,Baixa,Tecnico_3
7153,Manutenção,Média Prioridade,Em Andamento,TI,Cliente E,2025-04-24,13:03,69,24,Não,5,Alta,Tecnico_20
4399,Manutenção,Alta Prioridade,Cancelado,RH,Cliente E,2025-04-26,15:39,13,24,Sim,5,Média,Tecnico_17
6877,Atendimento ao Cliente,Alta Prioridade,Em Andamento,RH,Cliente D,2025-01-01,18:39,54,24,Não,2,Baixa,Tecnico_9
1767,Manutenção,Alta Prioridade,Cancelado,TI,Cliente D,2024-12-26,9:49,175,96,Não,2,Baixa,Tecnico_5
2287,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Financeiro,Cliente A,2025-01-15,17:21,156,48,Não,2,Média,Tecnico_20
8450,Atendimento ao Cliente,Alta Prioridade,Pendente,Comercial,Cliente A,2025-04-15,11:35,54,96,Sim,3,Baixa,Tecnico_7
7468,Atendimento ao Cliente,Média Prioridade,Em Andamento,TI,Cliente C,2025-04-12,14:35,6,96,Sim,1,Alta,Tecnico_10
9815,Solicitação de Serviço,Média Prioridade,Cancelado,Operações,Cliente D,2024-12-18,12:54,62,96,Sim,3,Baixa,Tecnico_12
4327,Atendimento ao Cliente,Média Prioridade,Em Andamento,Comercial,Cliente A,2025-05-13,18:58,140,96,Não,4,Baixa,Tecnico_11
1749,Suporte Técnico,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-03-26,14:27,132,96,Não,5,Média,Tecnico_11
5014,Solicitação de Serviço,Média Prioridade,Pendente,Operações,Cliente E,2024-12-19,15:56,140,48,Não,5,Média,Tecnico_12
8990,Solicitação de Serviço,Alta Prioridade,Cancelado,Comercial,Cliente D,2024-12-15,14:27,209,96,Não,3,Baixa,Tecnico_13
2756,Suporte Técnico,Média Prioridade,Em Andamento,Financeiro,Cliente E,2025-03-25,9:53,126,72,Não,3,Baixa,Tecnico_13
5097,Atendimento ao Cliente,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-04-19,16:31,105,24,Não,1,Alta,Tecnico_11
9102,Incidente Crítico,Média Prioridade,Resolvido,TI,Cliente C,2025-02-14,15:43,108,48,Não,4,Média,Tecnico_4
5790,Solicitação de Serviço,Baixa Prioridade,Pendente,Operações,Cliente C,2025-03-13,14:21,193,24,Não,1,Baixa,Tecnico_18
7240,Incidente Crítico,Média Prioridade,Em Andamento,Operações,Cliente A,2025-02-12,12:09,78,96,Sim,3,Média,Tecnico_7
4303,Atendimento ao Cliente,Baixa Prioridade,Pendente,RH,Cliente A,2025-05-07,11:41,28,72,Sim,5,Baixa,Tecnico_13
2782,Solicitação de Serviço,Média Prioridade,Resolvido,Operações,Cliente D,2025-02-12,12:13,119,96,Não,3,Média,Tecnico_9
6903,Atendimento ao Cliente,Média Prioridade,Cancelado,Comercial,Cliente A,2025-04-05,14:00,101,72,Não,4,Baixa,Tecnico_7
1516,Incidente Crítico,Alta Prioridade,Em Andamento,RH,Cliente E,2025-04-24,12:49,88,48,Não,4,Alta,Tecnico_18
8652,Atendimento ao Cliente,Média Prioridade,Pendente,Financeiro,Cliente E,2025-06-09,15:48,220,48,Não,2,Média,Tecnico_15
5892,Manutenção,Alta Prioridade,Em Andamento,RH,Cliente A,2025-01-30,11:38,20,48,Sim,3,Alta,Tecnico_7
2418,Atendimento ao Cliente,Média Prioridade,Pendente,Financeiro,Cliente A,2025-04-19,17:15,48,96,Sim,3,Baixa,Tecnico_2
6114,Suporte Técnico,Média Prioridade,Resolvido,Financeiro,Cliente A,2025-05-26,11:44,234,96,Não,1,Baixa,Tecnico_7
9867,Manutenção,Média Prioridade,Em Andamento,Operações,Cliente D,2025-03-02,10:30,4,24,Sim,4,Alta,Tecnico_1
6268,Suporte Técnico,Alta Prioridade,Cancelado,RH,Cliente C,2025-05-20,17:31,147,48,Não,1,Baixa,Tecnico_19
4556,Solicitação de Serviço,Baixa Prioridade,Pendente,Comercial,Cliente D,2025-03-15,11:17,34,48,Sim,4,Alta,Tecnico_19
4874,Incidente Crítico,Média Prioridade,Resolvido,Financeiro,Cliente D,2025-01-03,12:38,189,96,Não,2,Baixa,Tecnico_15
9136,Atendimento ao Cliente,Média Prioridade,Em Andamento,Comercial,Cliente D,2024-12-16,12:44,76,48,Não,1,Média,Tecnico_9
3541,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Comercial,Cliente B,2025-05-24,18:51,36,24,Não,4,Alta,Tecnico_18
1457,Incidente Crítico,Média Prioridade,Pendente,TI,Cliente B,2025-05-20,8:14,53,24,Não,1,Baixa,Tecnico_19
7813,Atendimento ao Cliente,Baixa Prioridade,Pendente,Financeiro,Cliente E,2025-01-02,8:32,94,48,Não,2,Média,Tecnico_12
3246,Solicitação de Serviço,Média Prioridade,Em Andamento,TI,Cliente D,2024-12-18,17:55,223,48,Não,3,Baixa,Tecnico_10
2077,Solicitação de Serviço,Alta Prioridade,Resolvido,Operações,Cliente A,2025-04-23,15:03,62,48,Não,5,Alta,Tecnico_10
3230,Manutenção,Média Prioridade,Resolvido,Operações,Cliente B,2025-03-01,16:09,15,48,Sim,3,Média,Tecnico_1
3961,Manutenção,Alta Prioridade,Pendente,Comercial,Cliente E,2025-06-09,16:05,4,24,Sim,4,Alta,Tecnico_5
5067,Incidente Crítico,Alta Prioridade,Pendente,TI,Cliente A,2025-01-10,8:45,134,72,Não,1,Baixa,Tecnico_16
5152,Atendimento ao Cliente,Média Prioridade,Pendente,Comercial,Cliente B,2025-05-21,16:56,66,24,Não,3,Média,Tecnico_9
8190,Manutenção,Alta Prioridade,Cancelado,Comercial,Cliente E,2025-05-28,10:02,203,72,Não,1,Alta,Tecnico_18
7634,Incidente Crítico,Baixa Prioridade,Resolvido,Operações,Cliente D,2025-03-21,12:02,122,96,Não,1,Média,Tecnico_8
8749,Suporte Técnico,Média Prioridade,Resolvido,TI,Cliente C,2025-04-22,14:08,232,96,Não,1,Baixa,Tecnico_13
3922,Manutenção,Baixa Prioridade,Em Andamento,Comercial,Cliente B,2025-05-24,8:27,11,72,Sim,1,Baixa,Tecnico_5
3720,Manutenção,Baixa Prioridade,Pendente,Operações,Cliente E,2025-02-22,15:46,33,72,Sim,5,Alta,Tecnico_8
7515,Suporte Técnico,Média Prioridade,Pendente,Financeiro,Cliente E,2025-05-26,11:52,146,96,Não,4,Alta,Tecnico_10
8246,Manutenção,Baixa Prioridade,Resolvido,Financeiro,Cliente E,2025-03-28,13:24,70,48,Não,1,Média,Tecnico_9
9523,Suporte Técnico,Baixa Prioridade,Cancelado,Comercial,Cliente D,2025-02-13,18:13,41,24,Não,4,Média,Tecnico_3
5105,Manutenção,Baixa Prioridade,Pendente,TI,Cliente C,2025-05-31,13:06,62,24,Não,1,Alta,Tecnico_19
8691,Suporte Técnico,Média Prioridade,Resolvido,RH,Cliente A,2025-02-22,13:26,116,48,Não,1,Baixa,Tecnico_20
5258,Incidente Crítico,Baixa Prioridade,Em Andamento,Financeiro,Cliente C,2025-04-16,9:34,239,48,Não,1,Alta,Tecnico_3
9260,Manutenção,Alta Prioridade,Resolvido,RH,Cliente D,2025-05-07,16:03,197,48,Não,2,Alta,Tecnico_5
4750,Manutenção,Alta Prioridade,Em Andamento,Comercial,Cliente C,2025-05-30,14:04,106,48,Não,4,Baixa,Tecnico_16
3355,Atendimento ao Cliente,Alta Prioridade,Resolvido,Operações,Cliente E,2024-12-23,17:00,205,48,Não,3,Baixa,Tecnico_17
8998,Atendimento ao Cliente,Média Prioridade,Cancelado,TI,Cliente C,2025-01-03,10:05,58,96,Sim,2,Média,Tecnico_1
5492,Atendimento ao Cliente,Média Prioridade,Resolvido,Comercial,Cliente C,2025-05-04,13:53,167,24,Não,5,Baixa,Tecnico_8
2058,Incidente Crítico,Baixa Prioridade,Resolvido,TI,Cliente B,2025-02-07,14:01,184,48,Não,4,Média,Tecnico_13
8403,Atendimento ao Cliente,Alta Prioridade,Resolvido,Operações,Cliente B,2025-06-07,16:00,151,24,Não,4,Média,Tecnico_15
8929,Suporte Técnico,Alta Prioridade,Cancelado,Comercial,Cliente E,2025-04-13,11:39,51,96,Sim,2,Média,Tecnico_6
3617,Manutenção,Baixa Prioridade,Em Andamento,TI,Cliente C,2025-06-06,8:03,231,72,Não,4,Alta,Tecnico_19
8254,Suporte Técnico,Alta Prioridade,Cancelado,TI,Cliente A,2025-01-09,9:17,64,24,Não,3,Baixa,Tecnico_1
2424,Suporte Técnico,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-01-14,8:05,89,72,Não,5,Baixa,Tecnico_18
7444,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Financeiro,Cliente D,2025-04-22,12:47,123,24,Não,2,Baixa,Tecnico_16
1585,Solicitação de Serviço,Baixa Prioridade,Pendente,Comercial,Cliente A,2025-02-22,12:13,42,48,Sim,1,Média,Tecnico_18
1361,Atendimento ao Cliente,Alta Prioridade,Cancelado,Comercial,Cliente A,2025-05-11,15:47,90,24,Não,2,Alta,Tecnico_1
1719,Manutenção,Baixa Prioridade,Pendente,TI,Cliente B,2025-01-16,17:43,158,24,Não,3,Alta,Tecnico_2
9239,Atendimento ao Cliente,Alta Prioridade,Em Andamento,TI,Cliente C,2025-05-07,18:45,55,24,Não,2,Alta,Tecnico_11
8452,Incidente Crítico,Média Prioridade,Em Andamento,RH,Cliente E,2025-03-12,11:33,14,96,Sim,2,Média,Tecnico_13
4041,Solicitação de Serviço,Alta Prioridade,Pendente,Financeiro,Cliente A,2025-01-08,12:15,149,24,Não,1,Alta,Tecnico_16
9754,Solicitação de Serviço,Média Prioridade,Resolvido,Comercial,Cliente C,2025-02-15,17:07,211,48,Não,5,Alta,Tecnico_8
2573,Solicitação de Serviço,Média Prioridade,Em Andamento,Financeiro,Cliente B,2025-01-14,11:35,69,96,Sim,3,Alta,Tecnico_13
8893,Manutenção,Alta Prioridade,Em Andamento,Financeiro,Cliente D,2025-04-02,17:30,100,72,Não,4,Baixa,Tecnico_3
3013,Manutenção,Alta Prioridade,Cancelado,RH,Cliente E,2025-03-22,16:53,59,24,Não,4,Alta,Tecnico_10
7190,Atendimento ao Cliente,Alta Prioridade,Cancelado,RH,Cliente D,2024-12-29,12:55,67,72,Sim,3,Baixa,Tecnico_10
4855,Incidente Crítico,Alta Prioridade,Cancelado,Operações,Cliente A,2025-01-13,15:48,113,96,Não,3,Alta,Tecnico_14
5882,Atendimento ao Cliente,Alta Prioridade,Cancelado,Comercial,Cliente D,2024-12-30,11:15,217,24,Não,1,Média,Tecnico_1
4466,Incidente Crítico,Média Prioridade,Resolvido,RH,Cliente C,2025-05-08,12:59,22,72,Sim,2,Baixa,Tecnico_1
5420,Incidente Crítico,Média Prioridade,Em Andamento,Operações,Cliente B,2024-12-23,17:19,134,48,Não,4,Média,Tecnico_19
6253,Solicitação de Serviço,Média Prioridade,Em Andamento,TI,Cliente C,2025-03-02,15:19,180,72,Não,4,Alta,Tecnico_10
3504,Manutenção,Baixa Prioridade,Cancelado,TI,Cliente A,2024-12-22,15:25,217,24,Não,1,Média,Tecnico_12
4402,Atendimento ao Cliente,Baixa Prioridade,Pendente,Operações,Cliente D,2025-01-23,16:59,44,24,Não,3,Média,Tecnico_9
8493,Incidente Crítico,Alta Prioridade,Resolvido,TI,Cliente A,2025-05-23,17:12,193,48,Não,3,Média,Tecnico_3
5542,Incidente Crítico,Média Prioridade,Cancelado,Comercial,Cliente D,2025-02-05,16:42,15,72,Sim,3,Alta,Tecnico_18
3963,Atendimento ao Cliente,Alta Prioridade,Resolvido,Financeiro,Cliente C,2025-01-22,8:05,232,48,Não,2,Baixa,Tecnico_17
1509,Incidente Crítico,Alta Prioridade,Em Andamento,RH,Cliente C,2025-05-25,13:54,57,48,Não,4,Baixa,Tecnico_17
7624,Suporte Técnico,Alta Prioridade,Pendente,RH,Cliente B,2025-05-05,13:54,155,24,Não,5,Alta,Tecnico_18
2569,Incidente Crítico,Média Prioridade,Pendente,TI,Cliente A,2025-02-26,17:38,218,48,Não,3,Baixa,Tecnico_13
7565,Atendimento ao Cliente,Média Prioridade,Cancelado,RH,Cliente C,2025-04-18,11:27,215,96,Não,2,Média,Tecnico_10
4259,Suporte Técnico,Alta Prioridade,Pendente,Operações,Cliente D,2025-04-06,16:44,69,72,Sim,4,Alta,Tecnico_6
5936,Manutenção,Alta Prioridade,Cancelado,TI,Cliente C,2025-02-11,13:43,239,96,Não,2,Baixa,Tecnico_1
6706,Suporte Técnico,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-03-16,11:42,197,24,Não,4,Alta,Tecnico_1
6376,Solicitação de Serviço,Média Prioridade,Pendente,Comercial,Cliente E,2025-05-01,12:37,28,48,Sim,4,Média,Tecnico_8
2347,Solicitação de Serviço,Baixa Prioridade,Resolvido,Comercial,Cliente C,2025-05-08,17:37,238,24,Não,5,Baixa,Tecnico_5
1351,Atendimento ao Cliente,Alta Prioridade,Resolvido,Comercial,Cliente C,2025-03-28,18:59,167,72,Não,3,Baixa,Tecnico_1
1370,Solicitação de Serviço,Média Prioridade,Cancelado,Financeiro,Cliente C,2025-03-28,18:18,84,24,Não,5,Alta,Tecnico_7
3295,Incidente Crítico,Média Prioridade,Pendente,RH,Cliente E,2025-01-13,16:29,38,48,Sim,1,Baixa,Tecnico_3
2488,Manutenção,Média Prioridade,Resolvido,Operações,Cliente B,2025-03-05,10:17,116,96,Não,2,Média,Tecnico_12
4232,Manutenção,Baixa Prioridade,Cancelado,Comercial,Cliente A,2025-02-26,8:11,29,96,Sim,2,Alta,Tecnico_20
6150,Suporte Técnico,Média Prioridade,Cancelado,RH,Cliente C,2025-04-23,9:45,96,72,Não,4,Média,Tecnico_4
8805,Incidente Crítico,Alta Prioridade,Cancelado,Financeiro,Cliente E,2025-01-25,15:07,5,24,Sim,4,Alta,Tecnico_18
9156,Suporte Técnico,Baixa Prioridade,Cancelado,TI,Cliente D,2025-05-27,8:00,5,48,Sim,4,Alta,Tecnico_9
8326,Manutenção,Baixa Prioridade,Resolvido,Operações,Cliente C,2025-05-15,14:25,173,72,Não,3,Baixa,Tecnico_5
1030,Incidente Crítico,Média Prioridade,Resolvido,TI,Cliente B,2025-02-12,15:39,104,96,Não,4,Alta,Tecnico_14
6596,Manutenção,Alta Prioridade,Resolvido,TI,Cliente A,2025-04-24,8:58,160,96,Não,1,Alta,Tecnico_7
1195,Suporte Técnico,Baixa Prioridade,Pendente,Financeiro,Cliente E,2025-03-18,13:03,139,96,Não,3,Média,Tecnico_18
3513,Atendimento ao Cliente,Média Prioridade,Resolvido,Financeiro,Cliente C,2024-12-24,12:06,35,96,Sim,2,Média,Tecnico_16
9246,Manutenção,Alta Prioridade,Resolvido,Financeiro,Cliente C,2025-04-28,14:28,97,48,Não,2,Baixa,Tecnico_13
2442,Manutenção,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-01-01,14:01,141,72,Não,5,Baixa,Tecnico_17
8274,Suporte Técnico,Média Prioridade,Cancelado,Financeiro,Cliente B,2025-04-06,12:41,2,24,Sim,1,Alta,Tecnico_4
2477,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Operações,Cliente D,2024-12-30,14:01,131,24,Não,2,Alta,Tecnico_2
6223,Solicitação de Serviço,Alta Prioridade,Em Andamento,TI,Cliente B,2025-06-02,14:04,224,24,Não,3,Baixa,Tecnico_2
6593,Atendimento ao Cliente,Alta Prioridade,Pendente,Financeiro,Cliente B,2025-03-08,12:23,167,72,Não,2,Baixa,Tecnico_11
5527,Manutenção,Baixa Prioridade,Resolvido,Financeiro,Cliente E,2024-12-29,14:29,219,24,Não,2,Baixa,Tecnico_19
2282,Suporte Técnico,Média Prioridade,Resolvido,Operações,Cliente D,2025-02-25,8:41,103,48,Não,3,Baixa,Tecnico_20
8100,Manutenção,Média Prioridade,Resolvido,TI,Cliente E,2025-04-21,11:14,215,48,Não,2,Média,Tecnico_7
2765,Suporte Técnico,Alta Prioridade,Resolvido,Operações,Cliente C,2025-05-20,13:24,11,72,Sim,4,Baixa,Tecnico_4
9522,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente E,2025-04-14,8:59,206,24,Não,1,Baixa,Tecnico_1
7082,Suporte Técnico,Baixa Prioridade,Em Andamento,Operações,Cliente B,2024-12-24,15:24,27,48,Sim,1,Média,Tecnico_3
3947,Incidente Crítico,Baixa Prioridade,Pendente,RH,Cliente E,2024-12-30,16:36,175,96,Não,5,Baixa,Tecnico_14
7931,Solicitação de Serviço,Média Prioridade,Pendente,Comercial,Cliente D,2025-02-08,11:51,132,96,Não,3,Média,Tecnico_5
8552,Suporte Técnico,Média Prioridade,Cancelado,Operações,Cliente A,2025-05-16,17:48,23,96,Sim,1,Média,Tecnico_16
4947,Manutenção,Baixa Prioridade,Resolvido,Financeiro,Cliente A,2025-03-02,17:29,67,48,Não,1,Alta,Tecnico_12
8855,Atendimento ao Cliente,Alta Prioridade,Resolvido,Operações,Cliente E,2025-05-16,13:35,229,48,Não,1,Alta,Tecnico_17
7711,Incidente Crítico,Alta Prioridade,Cancelado,TI,Cliente D,2025-01-08,13:45,17,96,Sim,2,Média,Tecnico_11
2043,Solicitação de Serviço,Média Prioridade,Cancelado,Operações,Cliente D,2025-04-15,11:14,104,96,Não,1,Média,Tecnico_19
6915,Manutenção,Alta Prioridade,Em Andamento,Operações,Cliente A,2025-06-09,11:49,126,24,Não,2,Baixa,Tecnico_19
2468,Suporte Técnico,Baixa Prioridade,Pendente,Financeiro,Cliente B,2025-04-04,14:35,173,48,Não,2,Alta,Tecnico_2
3126,Incidente Crítico,Baixa Prioridade,Cancelado,Financeiro,Cliente E,2025-01-27,8:02,39,48,Sim,4,Alta,Tecnico_17
5175,Solicitação de Serviço,Média Prioridade,Resolvido,RH,Cliente C,2025-03-04,12:16,73,72,Não,1,Alta,Tecnico_6
3366,Suporte Técnico,Média Prioridade,Em Andamento,RH,Cliente D,2025-01-25,18:18,48,24,Não,3,Alta,Tecnico_18
3701,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Operações,Cliente A,2025-01-10,14:58,140,24,Não,4,Média,Tecnico_5
4275,Atendimento ao Cliente,Média Prioridade,Resolvido,Operações,Cliente D,2025-05-15,17:09,142,96,Não,3,Baixa,Tecnico_6
8953,Suporte Técnico,Alta Prioridade,Em Andamento,Operações,Cliente C,2025-05-17,9:44,220,96,Não,3,Alta,Tecnico_15
5988,Incidente Crítico,Média Prioridade,Resolvido,Operações,Cliente D,2025-02-26,18:19,132,96,Não,3,Baixa,Tecnico_4
7516,Manutenção,Alta Prioridade,Cancelado,Comercial,Cliente A,2025-03-29,10:43,144,48,Não,1,Baixa,Tecnico_18
9451,Atendimento ao Cliente,Alta Prioridade,Em Andamento,RH,Cliente B,2025-04-24,14:12,65,48,Não,1,Alta,Tecnico_3
1073,Atendimento ao Cliente,Alta Prioridade,Resolvido,Operações,Cliente B,2025-01-25,15:48,164,24,Não,1,Alta,Tecnico_16
8786,Suporte Técnico,Média Prioridade,Cancelado,RH,Cliente A,2024-12-31,9:50,236,24,Não,5,Alta,Tecnico_20
8986,Manutenção,Alta Prioridade,Em Andamento,TI,Cliente A,2025-04-08,11:26,115,96,Não,3,Alta,Tecnico_16
9808,Manutenção,Baixa Prioridade,Em Andamento,Financeiro,Cliente B,2025-04-29,15:07,160,96,Não,3,Alta,Tecnico_5
7848,Manutenção,Baixa Prioridade,Em Andamento,Financeiro,Cliente D,2025-06-07,10:20,96,72,Não,4,Baixa,Tecnico_15
5646,Atendimento ao Cliente,Baixa Prioridade,Pendente,Comercial,Cliente C,2025-05-22,16:06,123,96,Não,1,Baixa,Tecnico_2
3120,Manutenção,Baixa Prioridade,Pendente,RH,Cliente C,2025-03-05,9:03,67,96,Sim,3,Média,Tecnico_4
8812,Suporte Técnico,Alta Prioridade,Em Andamento,TI,Cliente D,2024-12-18,14:19,15,96,Sim,1,Baixa,Tecnico_18
6841,Incidente Crítico,Alta Prioridade,Cancelado,TI,Cliente B,2025-02-25,18:48,57,96,Sim,4,Alta,Tecnico_13
1727,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Operações,Cliente B,2025-02-20,14:48,60,72,Sim,3,Baixa,Tecnico_5
7135,Solicitação de Serviço,Alta Prioridade,Em Andamento,TI,Cliente C,2025-01-31,18:39,68,24,Não,3,Média,Tecnico_8
3174,Manutenção,Alta Prioridade,Resolvido,RH,Cliente D,2025-05-27,16:39,137,96,Não,1,Alta,Tecnico_4
1552,Incidente Crítico,Baixa Prioridade,Cancelado,Financeiro,Cliente A,2025-04-26,8:12,178,24,Não,1,Alta,Tecnico_8
3333,Solicitação de Serviço,Média Prioridade,Em Andamento,Financeiro,Cliente C,2025-01-01,15:26,178,96,Não,1,Alta,Tecnico_19
3897,Incidente Crítico,Média Prioridade,Resolvido,Operações,Cliente B,2025-05-04,13:24,122,96,Não,2,Média,Tecnico_18
6989,Solicitação de Serviço,Média Prioridade,Pendente,RH,Cliente A,2025-05-24,18:28,19,24,Sim,3,Média,Tecnico_6
3932,Solicitação de Serviço,Alta Prioridade,Pendente,Operações,Cliente E,2025-02-20,15:01,199,48,Não,1,Média,Tecnico_7
4542,Manutenção,Média Prioridade,Cancelado,Financeiro,Cliente E,2025-02-17,14:25,178,24,Não,4,Baixa,Tecnico_16
6265,Incidente Crítico,Média Prioridade,Pendente,Financeiro,Cliente B,2025-01-28,10:42,217,48,Não,1,Baixa,Tecnico_5
9302,Solicitação de Serviço,Baixa Prioridade,Cancelado,Financeiro,Cliente E,2025-04-02,10:04,98,96,Não,3,Média,Tecnico_17
3211,Atendimento ao Cliente,Alta Prioridade,Cancelado,Financeiro,Cliente E,2025-01-05,11:02,11,96,Sim,1,Alta,Tecnico_4
1300,Atendimento ao Cliente,Alta Prioridade,Em Andamento,TI,Cliente B,2025-03-02,14:22,18,48,Sim,3,Alta,Tecnico_18
4990,Manutenção,Média Prioridade,Cancelado,Comercial,Cliente D,2025-03-24,11:39,147,96,Não,2,Baixa,Tecnico_14
8892,Suporte Técnico,Baixa Prioridade,Resolvido,Financeiro,Cliente A,2025-02-03,12:11,157,48,Não,5,Média,Tecnico_1
3983,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente A,2024-12-13,16:29,29,72,Sim,2,Baixa,Tecnico_6
6647,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente C,2025-02-10,14:43,49,24,Não,2,Média,Tecnico_12
9967,Incidente Crítico,Alta Prioridade,Em Andamento,RH,Cliente C,2025-01-02,12:26,16,96,Sim,1,Média,Tecnico_18
6533,Atendimento ao Cliente,Média Prioridade,Cancelado,Operações,Cliente C,2025-03-22,13:17,6,48,Sim,2,Baixa,Tecnico_17
5206,Manutenção,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-05-23,16:28,227,48,Não,2,Média,Tecnico_7
2224,Manutenção,Média Prioridade,Pendente,Comercial,Cliente E,2025-04-25,14:59,160,48,Não,3,Média,Tecnico_10
7609,Manutenção,Baixa Prioridade,Resolvido,Operações,Cliente D,2025-05-05,17:51,93,48,Não,1,Baixa,Tecnico_13
8595,Atendimento ao Cliente,Média Prioridade,Cancelado,Financeiro,Cliente A,2025-02-11,9:41,1,48,Sim,5,Baixa,Tecnico_5
8086,Incidente Crítico,Baixa Prioridade,Pendente,TI,Cliente C,2024-12-27,13:01,58,24,Não,3,Baixa,Tecnico_17
6615,Manutenção,Baixa Prioridade,Em Andamento,TI,Cliente C,2025-05-13,12:54,77,72,Não,2,Baixa,Tecnico_7
2753,Atendimento ao Cliente,Baixa Prioridade,Resolvido,Comercial,Cliente E,2025-03-20,13:00,197,24,Não,3,Alta,Tecnico_15
9384,Atendimento ao Cliente,Alta Prioridade,Pendente,Operações,Cliente A,2024-12-18,8:38,86,48,Não,1,Média,Tecnico_10
6649,Incidente Crítico,Baixa Prioridade,Pendente,Financeiro,Cliente B,2025-03-19,8:12,109,96,Não,1,Média,Tecnico_19
